Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;NENO DOŽDOR;DAVOR MAJIÆ;DOBRILA KUDUZ;DAMIR KULIŠIÆ;MARIO VELA;ANDREA PAVLETIÆ;MIRO MATEŠAN;ANTONIA DURDOV;EMILIANO ŠTIMAC;MIRJANA KULIŠIÆ;IVICA RAMLJAK;MARTA MAJIÆ;GROZDANA MATEŠAN;DRAGAN NIZIÆ;FOKUS, REPUBLIKA;MATO PAVLIÈEVIÆ;ANTE MLADINIÆ;MIROSLAV PAVLOVIÆ;NIKOLINA BILIÆ POLJANIÆ;RANKA CVITANOVIÆ;MAJA BOSNIÆ TABAIN;SANDRA TABAIN;JAKOV JURÈEVIÆ;SANDA SMOLÈIÆ ODAK;JORDAN ATANASOSKI;IVANA HREN;IVANA JERKOVIÆ;SNJEŽANA JURKOVIÆ;MARIJO VOLAREVIÆ;ODLUÈNOST I PRAVEDNOST - OIP;JAKOV ÈIÈMIR;MATE ÈOBRNIÆ;MINJA KARL;MATE PLETIKOSIÆ;ANÐELA IVANÈIÆ;MIRKO PETRUŠIÆ;MARIJA SAMARDŽIÆ;TONI ÆALETA;DANIJELA MUCIÆ;SLOBODAN VUKOTIÆ;MILJENKO VARNICA;MARTA ZONJIÆ;LORENZA MILETIÆ;DAVOR KARNINÈIÆ;STRANKA IVANA PERNARA;PETAR VUJAKLIJA;AVA KARABATIÆ;LILJANA PERNAR;STIPE TOMAŠEVIÆ;MARKO VUÈKOVIÆ;MAJA ANDRIÆ;JOSIP ŠIMAC;IVICA KELAVA;TONI RAKIÆ;KATICA VUJAKLIJA;JULIJAN PRANJIÆ;MARIO MAREVIÆ;MARIJANA KATALENIÆ;SVJETLANA STRAGA;DALMATINSKA AKCIJA - DA;NINO AVIANI;DAMIR ŠALOV;SRÐAN BENZON;JASMINA VUKOVIÆ;LJILJANA ŠUÆUR;DOMAGOJ MIJAN;ŽELJKA MEDIÆ;JELENA BAKOTIN RUŽIÈIÆ;MAJA ANTONINI;DUŠAN RADICA;ANTONIO KULIÆ;BRANKA KUZMAN;DRAGAN MARTINOVIÆ;STANICA ÈIP;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA;STIPO MLINARIÆ;IVICA KUKAVICA;RIÈARD MILUN;JOSIPA BARIÆ;ANITA PERVAN;IVANA ÈAGALJ;ZLATAN BAŠIÆ;ANA ZRINKA KUROBASA;ANTE JELAVIÆ;IVONA TOPIÆ ÆERLEK;MARIN MATAGA;MILA JAKOVLJEVIÆ;SREÆKO SLADOLJEV;MARKO ŽAJA;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;BRANKO BAÈIÆ;BLAŽENKO BOBAN;TOMISLAV ŠUTA;MATO FRANKOVIÆ;ANDRO KRSTULOVIÆ OPARA;MARIJA VUÈKOVIÆ;DANICA BARIÈEVIÆ;ANTE ŠOŠIÆ;DALIBOR MILAN;IVAN BUDALIÆ;JURE BRKAN;ZRINKA MUŽINIÆ BIKIÆ;IVO RADICA;DAMIR KRSTIÈEVIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;LUKA ROGULJIÆ;KAŽIMIR TOMASOVIÆ;GORDANA BOŽIKOVIÆ;ANTE GRUBIŠIÆ;STJEPAN LASIÆ;MARKO JONJIÆ;ŽANA JOVIÆ;MARIO GALOV;SLAVEN MARŠIÆ;IVA BOROVINA;MATIJA STIPETIÆ;DANICA PLASTIÆ;DANIJELA ŠEVERDIJA;BRUNA ESIH;JAVNO DOBRO;VLADIMIRA MASCARELL;ELEONORA MANDIÆ;ANA DOMANÈIÆ KRSTULOVIÆ;JOZO BAN;MIROSLAVA ZENÈIÆ;LEO LJEPOTIÆ;TOMO ŠARIÆ;VESNA ROŽIÆ;LUKA JURLIN;JAKICA CETINIÆ;RENATO COTTIERO;ANTONIA GRANCARIÆ;ŽELJKO ILIÆ;IVAN ÆUSTIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;BOŽO PETROV;ANTE KUJUNDŽIÆ;MILAN PERIŠIÆ;TIHOMIR GALIÆ;JOSIP MIKUŠ;DAŠA DRAGNIÆ;IVICA DAJAK;ZVONIMIR NEDILJKO ÈONDIÆ-GALINIÈIÆ;KRISTINA JERÈIÆ;PIA CVITKOVIÆ;INDIRA ASANOVIÆ;PAOLA MALIÆ;IVANA PLOÈKINIÆ;MATEJAS JOZIPOVIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, SRÐ JE GRAD;ÐURO CAPOR;TAMARA VISKOVIÆ;IGRA ŠAIN KOVAÈEVIÆ;PETRA MARÈINKO;IVICA PROFACA;VINKA LOZICA;TANJA JADREŠIÆ;IGOR MIOŠIÆ;ŽASMINA PANKOVA POKROVAC;STJEPAN MIŠIÆ;MILANA ROMIÆ VIÐEN;IVER PEŠUT;MARIJA VUJOŠEVIÆ CARIÆ;MARKO GILJAÈA;RADNIÈKA FRONTA - RF;ZORAN RADMAN;PETRA BOŽANJA;ÐILDO BAVÈEVIÆ;MIRNA PAPUGA;FILIP BOROVIÆ;TIJANA NOVAKOVIÆ;DAMIR MILIŠA;BLAŽENA RADAS;JAN TEŽAK;TINA GETO;TEO MARINKOVIÆ;JOVANKA VULIÆ;JAN LJUBAS;IVICA ANIÆ;RIÈARD NEZAVISNI;ENIO MEŠTROVIÆ;SERGEJ KOZMI;MARIO PRIŽMIÆ;IVANA ÈALJKUŠIÆ;GORANA JURJEVIÆ;JOSIP RADOJA;MIA MIHANOVIÆ;IVAN KNEZOVIÆ;ŽELJKA BILANDŽIÆ;IVANA BUZOV;JOSIP ŠAKIÆ;ANTE ÈALJKUŠIÆ;MARIJANA KANJER;DRAGAN VESELIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;KUZMA TOMAŠIÆ;KATICA GLAMUZINA;MARINA BRATIÆ;DANIJELA BARBIR;MIRA MOROVIÆ;BORIS DUÈIÆ;FEÐA BONE;MATO MARLAIS;VIŠNJA VLADUŠIÆ;BRANKO MILARDOVIÆ;NENAD HERVATIN;ZLATKO MARGAN;LJILJA MIKAŠINOVIÆ;IVAN ÈIZMIÆ;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";RANKO OSTOJIÆ;IVICA PULJAK;IVANA MARKOVIÆ;MIŠO KRSTIÈEVIÆ;DAMIR BARBIR;KATARINA GUGIÆ;VIKTORIJA KNEŽEVIÆ;JOŠKO MARKIÆ;NIKA SILIÆ MAROEVIÆ;GORDANA MUHTIÆ;GORANA ROSANDIÆ;MATKO BURIÆ;RAFAELA MATIÆ;ANITA BONAÈIÆ OBRADOVIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;IVAN GRBEC;MARKO VESELINOVIÆ;ANA LUNIÆ;DRAGO MINDOLJEVIÆ;ŽIVANA ŠAŠLIÆ;ALEKSANDRA PREININGER;ŠIME GULIN;SUZANA NEDIÆ;NEVENKA BARIŠIÆ;MATE ÈULIÆ;BISERKA ADORIÆ;JUSTINA KORDIŠ;MIJO JURETIÆ;RANKO ADORIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;IVANKA LUETIÆ BOBAN;BORIS NIKOLIÆ-MALORA;IVAN BUBALO;FRANKO BARÈOT;MARKO KOVAÈEVIÆ;ANITA KOVAÈ;JASMINKA BUBIÆ;IVAN IVAKIÆ;DIJANA VIŠIÆ-VULJAN;NEVENKA LISICA;NINA BILANDŽIÆ;VOJKO IVICA;TONÆI MARINOVIÆ;MIRKO KOZINA
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;108;SPLIT;FAKULTET GRAÐEVINSKIH ZNANOSTI;MATICE HRVATSKE 15;541;363;363;350;13;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;39;15;2;0;0;0;1;0;0;1;0;0;0;7;2;98;21;9;6;1;12;0;4;0;1;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;37;14;2;0;0;0;0;0;2;0;0;1;1;0;1;20;1;5;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;31;26;8;10;10;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;1;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;109;SPLIT;FESB;RUÐERA BOŠKOVIÆA;877;541;541;527;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;6;1;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;51;21;1;0;0;0;1;0;1;3;0;0;0;7;4;125;23;18;4;1;9;0;0;4;0;4;0;2;1;23;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;50;27;4;0;1;0;0;0;0;1;1;0;0;1;2;42;2;9;0;1;0;1;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;198;66;36;6;9;12;2;0;3;2;0;1;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;18;7;0;1;0;0;0;1;0;0;1;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;110;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;1001;586;586;574;12;6;0;0;0;1;0;0;1;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;1;2;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;41;3;0;3;0;0;0;9;0;0;0;0;6;10;214;45;22;20;2;23;0;1;12;0;1;0;5;0;42;5;1;0;0;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;71;21;4;0;1;0;1;0;0;1;1;1;0;0;1;18;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;15;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;33;31;3;8;4;1;0;2;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;4;0;2;0;1;1;0;0;0;0;0;0;2;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;111;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;1226;736;736;722;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;13;8;0;1;1;1;0;0;0;0;2;0;0;0;0;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;100;79;6;0;0;0;1;0;0;0;0;0;0;7;7;256;106;18;25;1;15;8;3;10;0;4;0;11;2;53;5;3;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;93;83;3;1;1;0;0;0;1;2;1;1;0;0;0;38;27;9;1;1;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;18;17;0;0;1;0;0;0;0;0;0;0;0;0;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;153;90;47;3;9;0;1;0;0;2;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;112;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;719;427;427;412;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;43;17;0;0;0;0;0;0;1;1;0;0;1;12;1;131;11;15;16;2;7;1;0;2;0;2;0;3;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;23;1;0;1;0;1;1;0;0;0;2;0;0;0;28;1;7;0;0;2;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;26;35;5;9;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;1;0;0;0;0;0;0;0;0;0;0;0;1
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;113;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;768;475;475;456;19;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;12;0;0;0;0;0;0;0;0;0;0;0;2;2;107;18;10;6;3;2;2;0;3;1;0;0;2;0;28;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;19;3;1;0;0;1;0;0;0;0;1;0;2;0;32;1;5;1;0;2;1;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;4;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;54;23;6;15;15;0;1;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;2;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;114;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;995;539;539;529;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;2;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;28;3;0;0;0;0;0;2;0;0;0;0;13;2;174;16;23;10;0;17;2;1;9;0;1;1;9;0;38;6;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;35;2;0;4;0;0;0;0;1;0;0;0;0;3;20;1;7;0;0;0;0;0;0;0;0;1;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29;24;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;29;37;1;5;3;0;0;2;0;0;3;3;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;115;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;1010;627;627;611;16;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;23;1;1;0;0;1;2;1;0;0;0;0;5;3;191;31;26;12;3;10;1;2;6;0;0;0;3;0;37;5;1;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;37;4;0;2;0;1;0;2;0;2;0;0;0;2;32;1;12;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;168;30;44;6;13;14;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21;9;0;2;0;0;0;0;0;1;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;116;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;1146;708;708;689;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;2;0;0;0;0;1;0;0;0;0;0;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;27;0;1;0;0;0;0;2;0;1;0;0;13;9;214;28;30;13;5;6;1;2;9;0;1;2;5;2;40;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;74;29;2;0;2;0;0;0;1;3;1;7;0;0;0;41;7;9;1;0;0;0;1;0;1;0;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;33;20;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;199;46;44;6;15;7;2;1;7;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;1;0;0;1;1;0;0;0;1;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;117;SPLIT;O.Š. SUÆIDAR;PERIVOJ ANE ROJE 1;770;457;457;441;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;1;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;48;27;3;1;1;0;0;0;0;0;0;0;1;2;1;116;19;10;3;1;7;2;1;4;1;2;0;3;2;16;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;21;7;1;2;0;1;1;1;3;0;2;1;0;0;19;1;5;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;1;1;0;0;1;0;0;0;0;0;0;0;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;149;43;31;6;16;8;0;0;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;118;SPLIT;O.Š. TRSTENIK;DINKA ŠIMUNOVIÆA 22;930;563;563;551;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;1;0;0;0;0;0;0;0;1;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;60;24;2;0;1;0;0;0;0;0;0;0;0;9;7;137;17;9;6;1;15;0;1;11;0;0;1;5;0;17;7;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;25;2;1;2;1;1;1;0;0;0;0;0;1;2;31;1;11;0;0;1;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;208;32;35;4;17;61;0;0;2;0;1;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;1;1;0;0;0;0;0;0;0;1;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;119;SPLIT;O.Š. TRSTENIK;DINKA ŠIMUNOVIÆA 22;760;469;467;462;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39;20;2;0;0;0;0;0;0;0;0;0;1;5;4;123;17;6;4;0;15;0;2;5;1;3;0;3;0;24;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;28;3;0;0;0;0;0;0;1;0;0;0;0;0;26;1;8;0;3;1;0;0;1;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;46;34;7;4;54;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;2;0;1;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;120;SPLIT;O.Š. TRSTENIK;DINKA ŠIMUNOVIÆA 22;846;543;543;532;11;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;19;0;1;0;1;1;0;0;1;0;0;0;6;6;139;18;7;11;0;19;1;1;10;0;0;0;1;0;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;51;19;0;5;1;0;2;0;0;2;1;1;0;0;3;43;5;12;0;0;0;0;2;2;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;9;0;0;0;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;36;38;2;10;54;2;1;4;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;121;SPLIT;GRADSKI KOTAR TRSTENIK;PUT TRSTENIKA 1;789;499;499;486;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;1;2;0;6;0;0;0;0;0;0;0;1;0;0;0;1;1;0;6;0;4;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;29;17;1;0;0;0;0;0;0;1;0;0;0;2;3;130;14;6;7;1;12;1;1;2;0;0;0;3;2;32;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;15;2;0;0;0;0;0;0;1;0;0;0;0;2;33;1;11;0;1;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;19;9;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;197;38;30;4;10;57;0;1;0;2;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;2;1;0;0;0;0;0;0;0;0;1;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;grad;SPLIT;122;SPLIT;GRADSKI KOTAR TRSTENIK;PUT TRSTENIKA 1;1092;636;636;619;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;1;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;23;5;2;0;0;0;0;1;2;0;0;0;8;14;143;29;10;17;0;8;0;1;3;0;1;1;6;0;26;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;19;4;6;0;0;0;2;0;2;1;3;0;0;0;39;3;8;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;9;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;248;51;37;2;10;88;1;2;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;4;1;0;0;0;0;0;0;0;1;0;1;0;0
