Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;LUKA KOLDŽIÆ;MIRJANA TOMAC BOŠNJAK;IVAN ŠTEFANÈIÆ;DARKO KUDELIÆ;EDITA BUTI;MIROSLAV BAIÆ;DRAGICA ŽIROVIÆ;BRANKO KOLEDIÆ;SNJEŽANA KUNTIÆ;BRANKO MAJIÆ;ANÐELKA MAJIÆ;GORAN JAKOVIÆ;IVAN GANŽULIÆ;RUŽICA PAVUSA;FOKUS, REPUBLIKA;DAVOR NAÐI;PETRA ŠKROBOT;VEDRAN JERKOVIÆ;MIROSLAV PUÈKO;MARIO BUDIŠÆAK;VLATKA PAŽIN;GORAN NAVOJ;GORDANA BABIÆ;GABRIJEL DEAK;MARIJA LINDIÆ;SAŠA TOMEÈAK;IVANA MIŠLOV;DOROTEA GRGEC;DARIO ZUROVEC;ODLUÈNOST I PRAVEDNOST - OIP;DAVOR KRIVSKI;IVICA KOVAÈIÆ;KRISTIJAN MILOŠ;CARLO KOSIJER;MIROSLAV KUŠEK;KATARINA KOVAÈEVIÆ;KRISTINA ZEÈEVIÆ;TOMISLAV POŽEGA;ZDENKO ÈIÈEK;DRAŽEN RUNJE;BRANISLAV MIHALJEVIÆ;LAURA PODOBNIK;DARIJA BADROV;MARIJANA ŠIMUNIÆ RAIÈ;STRANKA IVANA PERNARA;IVAN PERNAR;VINKO KOJUNDŽIÆ;GORANKA DOROTIÆ;DEJAN KLJAJIÆ;ZORAN GUNJEVIÆ;MISLAV PERKUŠIÆ;IVANKA LEPEJ;ANA-MARIJA BARNJAK LOVRIÆ;EDIN ÈAUŠEVIÆ;SANJA VUKELIÆ;MARLON WURTZ GABROVEC;RUŽA FRANJIÈEVIÆ;PAVAO LUTRING;MATEA ÐURIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, DEMOKRATSKI HSS - DHSS, ZELENA LISTA, AGRAMERI - NEZAVISNA LISTA;IGOR PETERNEL;IVAN LOVRINOVIÆ;SLAVEN DOBROVIÆ;ŽELJKO PERVAN;GORDANA JURANKO;GORAN JELIÆ;IVAN GRUBIŠIÆ;BORIS JACOVIÆ;DAMIR ÈIÈKO;LJILJANA POPOVAÈKI RAÈIÆ;SNJEŽANA JUKIÆ;ANKICA HRSAN;DRAŽEN KÜHN;DANIEL BABIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;DAVOR BOŽINOVIÆ;VILI BEROŠ;MISLAV HERMAN;MARKO PRIMORAC;ŽELJKO TURK;DAVOR IVO STIER;RADOVAN FUCHS;MARKO PAVIÆ;DANIJELA BLAŽANOVIÆ;MIRJANA KUJUNDŽIÆ TILJAK;TOMISLAV DULIBIÆ;MARIJA VRHOVSKI;IVAN ÆELIÆ;MILJENKO FILIPOVIÆ;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;JOSIP BABOK;TOMO BILOGRIVIÆ;VESNA WEISS;JASMINKA GAZILJ;ERBLIND STAJKI;SUZANA KIRCHOFER;ZORAN OBADIÆ;JULIA RENDULIÆ;ZLATKO ŠVARC;EDINA TOMAN;DRAGO VALENÈAK;JASMINE KOS MARKULIN;TOMISLAV BAVARÈIÆ;JANJA BABOK;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;MARKO JURIÆ;IVAN ILIÈIÆ;JOZO KRAJINOVIÆ;MARIJAN SMILJANIÆ;MELANI BILKIÆ;ANTONIJA MARJANOVIÆ;IVAN PANDŽA;MIRA ILIÈIÆ;SNJEŽANA BILKIÆ;ANTE MARJANOVIÆ;ANKICA MATIJEVIÆ;MIRA SMILJANIÆ;DRAGAN POCRNJA;DOMAGOJ PINTARIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;NIKOLA GRMOJA;MARKO SLADOLJEV;IVANA KUKOR;LUKA JOVIÆ;FILIP FIŠIÆ;MATEA BARIŠIÆ;TOMISLAV IVIR;ANITA RADIÈEVIÆ;IVAN ORLOVIÆ;ANTONIJA JONJIÆ;DANIJELA HUBLIN;LUKA JAJÈINOVIÆ;IVANA FRLJIÆ MARKOVIÆ;MARKO MILANOVIÆ LITRE;MOŽEMO! - POLITIÈKA PLATFORMA;TOMISLAV TOMAŠEVIÆ;URŠA RAUKAR-GAMULIN;GORDAN BOSANAC;RADA BORIÆ;MARIN ŽIVKOVIÆ;MARIJANA RIMANIÆ;TOMISLAV VUKOJA;IVANA BRAJDIÆ;ZVONIMIR GLAVAŠ;ALEKSANDAR HATZIVELKOS;NENAD LJUBIÆ;ELVIRA MULIÆ;DONAT RADAS;MARIJANA SUMPOR;NEOVISNA LISTA - DAMIR-KRISTIJAN ROGINA;DAMIR-KRISTIJAN ROGINA;JOSIPA JURIÈEV-SUDAC;MICHAEL SHARP;DANIJEL GRGIÈIN;ZRINKA KIRETA;SNJEŽANA AGOSTINI;KREŠIMIR DROPULJIÆ;TOMISLAV ÈOLAKIÆ;KRISTINA FILIPOVIÆ;JOSIP GOLOJUH;ŽELJKO SONIÈKI;ZORICA ŠAMIJA;VALENTINA PAVLAKOVIÆ;IRENA FRANCEKOVIÆ;POKRET ZA MODERNU HRVATSKU;DAMIR GAŠPAROVIÆ;ZDENA MARIÆ;NEVEN BOTICA;MIRJANA MIHELJA;MLADEN FLEGAR;IVANA PURGAR SABALIÆ;MLADEN VISKOVIÆ;JOŽICA KOVAÈ;LJERKO VIÈEVIÆ;LJILJANA PLAVÈAK;SEBASTIJAN BERIŠIÆ;JASMINKA BUNTIÆ;ANDRIJA TUCIÆ;DUBRAVKO PEROŠ;RADNIÈKA FRONTA - RF;HRVOJE ŠTEFAN;DORA ZVJERKOVIÆ;RENATO BABOJELIÆ;NATAŠA MEDVED;DALIBOR PISKREC;MARIJA JELINÈIÆ;VINKO KOROTAJ DRAÈA;MIA KOROLIJA;IVAN REP;IVANA ROGAR;VLATKO BALAIÆ;DAJANA DELIÆ;TIN JURAKOVIÆ;TOMISLAV FIKET;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;NIKŠA VUKAS;ALEKSANDRA BIŠKUPEC ŠEVIÆ;DENIS HRESTAK;KATIJA ÆULAV;MIROSLAV DUKIÆ;JASNA BODRUŽIÆ;ŽELJKO DRAGŠIÆ;SNJEŽANA VIDAKOVIÆ;IRENA POJE-OXENHAM;DRAGO BLAŽUN;ŽELJKO JOZIÆ;MATIJA MALETIÆ;TATJANA HUDIÆ;BOSILJKA JURIÈ;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";MIHAEL ZMAJLOVIÆ;MARIJA LUGARIÆ;KREŠO BELJAK;IVAN RAÈAN;SANJA MAJOR;ZVONIMIR NOVOSEL;MAJA GRAÈANIN;ALEN ÈIÈAK;SUZANNA BUÈIÆ;ALEN PRELEC;DARKO VULETIÆ;IVANA FUNDURULIÆ;MARTA ANA CESAR;ALKA VUICA;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;LAZAR GRUJIÆ;MLADEN NOVOSEL;KATICA BABIÆ;ÐURO MUÈNJAK;RENATA TRESELJ;EDUARD MISSONI;DUBRAVKO ÈAÈKOVIÆ;TOMISLAVA DEDIÆ;NEVENKA PINCULIÆ;DARKO VRKLJAN;DRAGAN MOMÈILOVIÆ;DRAGICA MUÈNJAK;DARKO JUREC;VLATKA NOVOSEL
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;092;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1224;905;905;884;21;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;53;15;0;0;1;0;0;0;0;1;1;0;0;0;8;10;1;0;0;0;0;1;0;0;0;0;0;0;1;0;9;4;0;1;3;0;1;0;0;0;0;0;0;0;0;53;14;6;7;9;1;0;0;1;0;1;1;0;0;0;177;61;12;9;2;0;16;4;1;2;1;0;0;0;5;5;1;0;0;0;0;0;0;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;73;44;3;0;1;1;0;0;0;0;0;0;0;0;2;233;80;14;4;17;3;5;1;2;1;3;1;1;0;0;7;1;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;230;17;16;17;28;4;3;0;1;0;1;2;2;0;10;16;1;2;2;0;0;0;0;0;0;0;2;3;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;093;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1271;908;905;892;13;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0;42;16;4;1;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;1;0;0;0;0;0;0;0;1;55;21;6;3;9;0;0;0;0;0;0;0;0;0;0;138;38;11;9;10;0;10;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70;29;1;0;0;0;0;0;0;1;0;1;0;0;2;291;115;19;1;14;0;1;5;2;2;0;0;4;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;240;23;10;18;27;2;3;0;0;1;0;1;2;0;22;17;3;0;2;0;0;0;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;094;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1196;851;851;834;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;16;2;0;0;0;0;0;0;2;0;1;0;1;6;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;1;0;0;2;0;0;0;0;0;0;0;0;0;56;22;8;2;5;1;0;0;0;0;0;0;0;0;0;181;47;13;11;10;0;14;5;0;1;0;0;1;4;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;40;5;0;0;0;2;0;0;0;0;0;0;0;0;212;107;9;5;11;0;0;0;0;1;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;6;0;0;0;0;0;0;0;0;0;0;0;219;21;9;25;44;1;3;3;1;1;0;12;2;0;18;19;3;1;0;0;2;0;0;0;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;095;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1241;919;919;898;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;16;4;0;0;0;0;0;0;0;0;0;0;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;1;0;0;0;0;0;0;0;0;1;66;20;12;3;2;0;1;1;2;0;1;0;0;0;0;167;22;10;19;7;1;11;0;3;2;0;4;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;101;57;5;0;0;0;1;0;0;1;0;0;0;0;9;220;80;20;1;11;0;1;0;1;0;0;3;3;0;4;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;1;0;0;0;0;0;0;0;0;7;3;0;3;0;0;0;0;0;0;0;0;0;0;0;237;25;5;30;28;1;0;1;2;0;0;0;0;1;22;28;8;3;4;0;1;0;0;1;0;0;0;1;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;096;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1207;880;880;860;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;9;0;0;0;1;0;0;0;0;0;0;0;0;14;14;1;0;1;0;1;1;0;0;0;1;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;84;22;15;8;8;0;0;4;0;0;0;1;1;0;0;168;39;13;12;2;0;19;1;3;1;0;1;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69;44;3;0;0;0;0;0;0;0;0;0;0;0;3;213;81;11;3;9;0;1;0;3;0;0;0;3;1;0;4;0;1;0;0;0;0;0;0;1;0;0;0;1;0;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;1;0;0;0;0;0;0;0;0;0;0;0;211;22;9;27;25;0;0;0;0;0;1;1;1;1;14;22;4;3;1;1;0;0;1;0;0;1;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;097;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1227;878;877;859;18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;43;13;3;0;0;0;0;0;0;0;0;0;0;1;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;51;16;6;1;4;0;0;5;0;0;0;0;0;0;0;177;81;15;11;7;1;13;4;0;1;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;64;43;1;0;0;0;6;0;0;0;0;0;0;0;0;225;97;12;3;9;1;0;1;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;9;0;2;0;1;0;0;0;0;0;0;0;0;1;1;20;2;0;9;0;0;0;0;0;0;0;0;0;0;0;230;29;3;30;28;0;2;0;0;1;0;1;0;0;4;17;5;1;1;1;0;0;0;0;1;0;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;098;HORVATI - SREDNJACI;OŠ JOSIPA RAÈIÆA;SREDNJACI 30;1319;915;913;900;13;4;1;0;0;0;0;0;0;0;1;1;0;0;0;1;41;16;2;1;0;0;0;0;1;0;0;0;0;0;8;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;63;21;8;6;8;0;2;1;0;0;0;0;0;1;0;189;48;9;6;6;1;32;0;3;2;1;0;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;48;3;1;0;0;1;0;0;1;0;0;1;0;2;200;84;10;2;13;0;3;0;3;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;1;0;3;8;1;3;1;0;1;0;0;0;0;0;0;0;0;0;251;35;3;38;33;1;1;1;3;0;0;0;0;0;20;21;2;2;2;0;0;0;0;0;1;0;0;0;0;4
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;099;JARUN;PROSTORIJE MJESNOG ODBORA;HRGOVIÆI 57A;1004;739;739;725;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;11;1;0;0;0;1;1;0;0;0;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;0;0;0;1;0;0;0;0;0;0;0;0;50;16;4;8;9;0;0;0;0;0;1;0;0;0;0;141;24;12;4;13;0;26;3;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;76;34;1;0;0;0;0;1;0;0;0;0;0;0;2;198;91;11;1;17;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;1;0;173;16;9;15;30;1;0;2;0;0;0;0;0;0;14;15;2;2;2;0;0;0;0;0;0;1;0;1;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;100;JARUN;PROSTORIJE MJESNOG ODBORA;HRGOVIÆI 57A;1163;850;850;841;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;8;1;2;0;0;0;0;0;0;0;0;1;0;11;9;2;0;1;0;1;1;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;65;27;8;4;5;0;0;1;0;0;0;2;0;0;0;179;37;33;13;6;1;23;1;2;0;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;70;37;3;2;1;0;0;0;0;0;1;0;0;0;1;232;84;15;5;8;1;1;0;1;0;0;0;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;1;0;0;0;0;0;0;0;0;0;0;0;202;19;7;23;22;0;2;0;0;0;0;0;1;1;12;16;7;1;2;0;0;0;1;0;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;101;JARUN;OŠ BARTOLA KAŠIÆA;VRISNIÈKA ULICA 4;1216;897;897;875;22;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;47;16;1;1;0;0;0;0;1;1;0;0;1;0;16;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;10;5;0;0;0;0;3;0;0;0;0;0;0;0;0;68;20;5;4;6;0;0;2;0;1;0;0;0;0;0;228;38;23;9;15;2;33;3;1;1;0;1;7;4;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;61;4;2;0;0;2;2;0;0;0;0;0;0;1;189;76;8;4;10;1;1;0;2;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;1;0;1;8;1;0;0;1;0;1;0;0;1;0;0;0;0;0;179;20;5;17;19;1;0;0;0;0;0;0;0;1;14;13;2;1;0;0;0;1;0;0;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;102;JARUN;OŠ BARTOLA KAŠIÆA;VRISNIÈKA ULICA 4;1262;954;954;936;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;6;3;0;0;0;0;0;0;1;0;0;0;0;12;14;1;0;0;0;0;1;0;0;1;0;1;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;91;39;9;8;6;1;3;0;2;0;0;0;0;0;0;224;47;24;22;8;1;23;3;1;1;2;1;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;95;55;6;3;0;0;0;0;0;0;0;0;0;0;3;243;92;17;1;19;4;1;0;4;1;4;0;0;0;3;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;1;0;1;0;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;17;7;16;31;1;0;0;1;0;10;0;1;0;15;14;3;2;1;0;0;0;0;0;0;0;1;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;103;JARUN;OŠ BARTOLA KAŠIÆA;VRISNIÈKA ULICA 4;1337;940;933;918;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;53;15;2;0;0;0;0;6;0;0;0;0;2;0;8;16;0;0;0;0;0;4;0;1;0;0;3;1;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;90;30;15;7;3;4;1;1;0;0;0;2;0;1;0;230;68;15;6;8;1;8;2;1;4;2;0;3;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;4;0;0;0;3;0;0;0;0;0;0;1;111;64;5;0;0;1;0;0;0;0;0;0;0;0;1;166;65;12;0;1;1;0;1;1;2;1;0;1;0;5;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;15;7;21;25;1;1;0;1;2;0;0;1;2;22;22;4;1;1;0;0;0;0;0;0;0;1;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;104;JARUN;OŠ BARTOLA KAŠIÆA;VRISNIÈKA ULICA 4;1231;839;838;827;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;15;1;2;0;0;1;0;0;0;0;0;0;1;11;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;9;3;0;0;0;0;1;0;0;0;0;0;0;0;0;56;15;12;8;6;0;1;0;0;0;0;0;0;0;0;200;52;17;15;8;1;14;0;3;0;2;0;2;6;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;2;85;44;8;1;0;3;0;3;0;2;1;0;0;0;0;180;80;6;0;4;2;2;0;1;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;17;1;20;27;3;2;0;1;0;1;1;2;1;16;14;2;1;1;0;1;0;0;0;0;1;0;1;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;105;JARUN;OŠ BARTOLA KAŠIÆA;VRISNIÈKA ULICA 4;1283;923;918;902;16;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;47;13;2;0;0;0;0;0;0;4;1;1;0;0;11;13;2;0;0;1;0;1;1;0;0;0;1;3;0;0;6;4;0;0;1;0;0;0;0;0;0;0;0;0;0;65;24;11;1;7;0;0;0;2;0;0;0;0;0;0;219;52;26;12;9;3;19;0;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;102;63;3;0;0;2;1;1;0;0;0;0;0;1;2;201;82;9;1;18;1;0;0;2;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;2;0;0;0;0;0;0;0;0;211;19;6;18;29;1;1;4;3;2;0;0;1;1;8;16;1;0;1;0;0;0;0;0;0;2;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;106;JARUN;OŠ BARTOLA KAŠIÆA;VRISNIÈKA ULICA 4;1266;948;948;930;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;13;3;0;0;0;1;0;0;0;0;0;0;0;16;11;2;0;0;0;0;1;1;0;0;0;0;1;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;80;15;16;12;6;1;0;0;2;0;1;0;0;0;0;211;36;16;12;10;1;30;5;3;3;1;2;2;8;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;1;0;0;129;73;12;2;0;0;0;0;0;0;0;0;0;0;4;194;92;5;0;6;2;1;1;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;193;23;6;20;19;0;0;1;0;1;1;1;0;2;16;17;0;3;0;0;0;0;0;0;0;0;0;0;1;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;107;KNEŽIJA;OŠ MATIJE GUPCA;ULICA DAVORINA BAZJANCA 2;846;587;587;575;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;7;0;4;0;0;0;1;0;0;0;0;0;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;40;16;2;2;4;0;0;2;0;0;0;1;0;0;0;104;24;7;9;8;4;5;3;0;3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;35;3;0;0;1;0;0;0;0;1;0;1;0;1;146;66;11;1;8;1;1;0;1;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;1;0;0;0;0;0;0;0;0;0;0;0;158;19;4;19;28;1;1;0;0;0;1;0;1;4;17;15;1;2;0;0;1;0;0;0;0;0;0;0;0;1
