Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;TEOFIL KOŽUL;BORIS TAKAÈ;ANTONIJO ZIDAR;ALOJZ HRŽENJAK;JADRANKA BIŠÈANIÆ;ZDENKA BEBEK;RAJKO RADAÈIÆ;VATROSLAVA BUDIMIR;ZVEZDANA POSTRUŽIN;DRAGUTIN BELOŠEVIÆ;VIŠNJA ZIEGELMEYER;GORAN POSTRUŽIN;MILE PAULIÆ;NADA LAZAREVIÆ;FOKUS, REPUBLIKA;DAMIR VANÐELIÆ;MARTINA KOLAR BILLEGE;VALENTINA PAVLOVIÆ VINOGRADAC;SUZANA SKOKO;MELITA BESTVINA;JASNA MATASIÆ;MILIVOJ MANDIÆ;DOMINIK KRAMARIÆ;VESELJKO RAJIÈ;MLADEN LASIÆ;ANTONIO PRIŠÆAN;MARTINA MLINAC;ROBERT CAVOR;IVAN ŠKEGRO;ODLUÈNOST I PRAVEDNOST - OIP;KAROLINA VIDOVIÆ KRIŠTO;DINO SAÈARIÆ;TOMISLAV ANTE ZRNC;PETAR PETROVSKI;JOSIP TOMIÈIÆ;HRVOJE LEKO;DARINKA MILJANA BARRUETO JAMAN;IVAN GLAVURDIÆ;IVANA ŠIKIÆ;DRAGAN KORUGA;SLAVEN RUPÈIÆ;KRUNO POLJANÈIÆ;DANIJELA CVITANOVIÆ;DAVOR KRNJAK;STRANKA IVANA PERNARA;LEONARDO LAMON;DUBRAVKA DRAGUN;LEO ALAGIÆ;DIJANA DELIÆ;ZDENKO RINÈIÆ;MIRA KRIVOŠIJA;ANA RADOŠ;KARMELA FIŠER;MARKO KLIŠANIÆ;NEVENKA BORJAN;JAN ŠEREŠ;MARKO PETROVIÆ;HUBERT LOOS;DAVOR PERNAR;AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU, AKCIJA ZA PROMJENE;ROBERT HADŽIÆ;ŽELJKO ILIÈIÆ;ŽELIMIRA VRABEC;MARIO ZACCARIA;ALBERT MARINCULIÆ;MIA CRNÈIÆ;ŽELJKO POKASIÆ;LADA KRALJEVIÆ;MATE BULJAN;INES VRBAN;MLADEN DUJMOVIÆ;ANTONIA HOHNJEC;LJUBICA PAVRLIŠAK MARINCULIÆ;DENIS CVITKOVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, BLOK ZA HRVATSKU - BLOK, AGRAMERI - NEZAVISNA LISTA;MISLAV KOLAKUŠIÆ;ZLATKO HASANBEGOVIÆ;ZVONIMIR LOVRIÆ;MARIJA VERONKICA CVJETKOVIÆ;MISLAV BARIŠIÆ;STJEPAN STANIÆ;MARIJANA PEHER;DALIBOR BOŽAN;ANA LEDERER;VLADIMIRA IVANKOVIÆ BRADIÆ;ANDREJA ŠEGO TURKOVIÆ;PERO IVANÈIÆ;DORIS PERKOVIÆ;DRAŽAN DIZDAR;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;ANDREJ PLENKOVIÆ;ŽELJKO REINER;NINA OBULJEN KORŽINEK;KREŠIMIR AÈKAR;DARKO KLASIÆ;MARKO MILIÆ;LJUBICA LUKAÈIÆ;ALEMKA MARKOTIÆ;MATO ÈIÈAK;MAKSIMILIJAN ŠIMRAK;MARIO ŽUPAN;TUGOMIR MAJDAK;IVICA MIŠKULIN;JOSIP LUCIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;STEFAN NOVAK;DAMIR KATULIÆ;STJEPAN PALÈIÆ;MATE BEKAVAC;IVICA GAŠPAR;IVAN PALÈIÆ;MAJA JUKIÆ;DANKO IŠTVANEK;ROBERT BODRUŽIÆ;IVANA VRSELJA;KARLO BLAGAJ;MIRJANA HEGEDUŠ;IVAN JURIŠIÆ;LJILJANA GLAD;JAVNO DOBRO;DINKA PAVELIÆ;MARKO MILIN;HRVOJE ÈUPIÆ;LJILJANA MIHALJEVIÆ;ZORAN GRANCARIÆ;DAVORKA KATARINA CINDRIÆ;RENATA SKOVRON;NATAŠA JURLIN;DAMIR PIJAŽA-MIKELIÆ;MILOŠ ILIÆ;GALINA POPOVIÆ;NINO REBRONJA;IVA TADIÆ;LJUBICA ÐANKOVIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MARIJA SELAK RASPUDIÆ;IVAN BEKAVAC;GLORIA TKALÈIÆ;BRANIMIR PERVAN;NADA FINDERLE;JOSIP PERIŠA;IRIS VERONIKA CETINA;KREŠIMIR ROTIM;TINA BULIÆ;LOVRO MILAKOVIÆ;VALENTINA DOROTIÆ;ANTONIO KULIŠ;MARIJA ZUBEC;DAMIR SLOJŠEK;MOŽEMO! - POLITIÈKA PLATFORMA;SANDRA BENÈIÆ;IVANA KEKIN;DAMIR BAKIÆ;TEODOR CELAKOSKI;MARTA KIŠ;MARIJA BRAJDIÆ VUKOVIÆ;LUKA KEREÈIN;TOMISLAV DOMES;SUZANA DOBRIÆ;TONKO BOGOVAC;MARIJA KRNIÆ;LUKA KAMENEÈKI;MATKO DUJMOVIÆ;JAN KRUHAK;POKRET ZA MODERNU HRVATSKU;SONJA VIDOŠEVIÆ LJUBIÆ;DAMIR MIHELIÆ;ELLA DELAÈ;IVAN PURGAR;TENA ŠAMEC;JURICA ILIÆ;KATARINA BERIŠIÆ;ŽELJKO ŽEGARAC;MARIJA JELIÆ;LUKA GAŠPAROVIÆ;SNJEŽANA IVÈEVIÆ;JOSIP PALIÆ;MATEA PIKNJAÈ;VLADO PODHRAŠKI;PRAVEDNA HRVATSKA - PH;MILAN VRKLJAN;TIHOMIR MAJIÆ;VESNA ÈIŽMAR;ROBERT LILION;JADRANKA PERASIÆ;ŽELJKO STILINOVIÆ;KATICA DŽIJAN LILION;ŽELJKO STARÈEVIÆ;SANJA ERDELJA-ŠENJUG;MARIO VRKLJAN;MIRJANA VRKLJAN RADOŠEVIÆ;DARKO PODGORELEC;DAVOR JANDRIÆ;JOSIPA OTTA PAUN;RADNIÈKA FRONTA - RF;DENIS GETO;ŽELJKA BILOŠ;NENAD RIZVANOVIÆ;KARMEN RATKOVIÆ;VLADIMIR CVETKOVIÆ;MILENA KRAMER;ŽELJKO KAŠAJ;JOSIPA VLASAC GLASNOVIÆ;ANTONIO HORVATIÆ;BARBARA TRBOJEVIÆ;NEVEN BRNJAS;BRANKA GALIÆ;SINIŠA BARIŠIÆ;VELIBOR ZANINOVIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI," DEMOKRATI;DAVORKO VIDOVIÆ;IVANA POSAVEC KRIVEC;SANJA ŠUTEJ;STANISLAV FRANÈIŠKOVIÆ BILINSKI;MATO ŠIMIÆ;MAJA GLIBO PRICA;IGOR MATIJEVAC;NEDJELJKO TUDJA;SANJICA FRESL;MLADEN PETRONIJEVIÆ;NINA PLEŠE;KATICA POŽEGA;ADRIAN ŠEVIÆ;BARBARA-ELIZABETA OTHMAN;""SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP", CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS," """"DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"""" - """"DO i SIP""""", NARODNA STRANKA - REFORMISTI - REFORMISTI," GRAÐANSKO-LIBERALNI SAVEZ - GLAS"";ARSEN BAUK;DALIJA OREŠKOVIÆ;BRANKO KOLARIÆ;MARIJANA PULJAK;SARA MEDVED;JOSIP TICA;IVANA MLINAR;FRANKO DOTA;LJILJANA ŠTOKALO;SAŠA STANISLAV HORVATH;DALIBOR PREVENDAR;LANA PAVIÆ;DANICA JURIÈIÆ SPASOVIÆ;IVO JELUŠIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO", STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MILIVOJ ŠPIKA;DRAŽEN ŠTIGLIÆ;ANKICA BIRTIÆ;LJEPOSAVA BARTA;IVAN KRESONJA;DRAGAN ŠOLAJA;PREDRAG BISIÆ;KATA ALAVANJA;VERICA LEŠKOVIÆ;ANÐA BOŠNJAKOVIÆ;PEPICA CRNIÆ;MARTINA MARIJANÈIÆ;STJEPAN ÈIRJAK;ŠTEFICA MARINOVIÆ
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;095;DOBRI DOL;PROSTORIJE MJESNOG ODBORA;DOBRI DOL 49;832;651;651;637;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;13;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;15;10;0;2;1;1;0;0;0;1;0;0;0;0;139;73;3;5;1;0;1;0;14;1;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51;23;1;0;0;0;0;1;0;0;0;0;0;1;0;173;64;29;10;0;2;0;1;0;0;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;152;46;34;4;2;1;3;2;0;1;0;0;2;0;1;19;11;0;0;1;0;0;0;0;0;0;2;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;096;DOBRI DOL;OŠ JORDANOVAC;JORDANOVAC 108;1362;1027;1019;1005;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;21;1;0;0;0;0;0;2;0;0;0;0;0;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;33;31;0;1;0;2;0;0;1;0;0;0;1;0;274;143;5;6;0;1;6;1;20;0;7;1;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;77;33;5;0;2;0;0;0;3;0;0;0;1;0;0;218;82;36;9;3;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;7;0;0;0;0;0;0;0;0;0;0;0;0;1;245;63;56;9;2;5;7;0;0;4;0;0;1;3;1;26;10;0;0;0;1;0;1;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;097;DOBRI DOL;OŠ VLADIMIRA NAZORA;JORDANOVAC 23;1327;951;951;932;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;46;21;2;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;27;29;0;1;2;1;0;0;6;0;0;1;0;0;230;146;1;1;0;4;2;1;7;4;3;1;1;0;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;50;24;3;0;0;0;0;0;1;0;0;1;1;0;0;210;85;31;11;1;1;1;1;1;1;1;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;1;0;0;1;0;0;0;0;0;0;0;0;6;3;0;0;0;0;1;0;0;0;1;0;0;0;0;246;73;55;1;8;2;4;0;0;1;0;0;0;1;3;14;6;0;1;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;098;DOTRŠÈINA;PROSTORIJE MJESNOG ODBORA;JAZBINSKI ODVOJAK II. 6;833;598;598;579;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;0;0;0;0;0;0;0;0;0;0;0;0;1;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;51;15;16;0;1;0;1;0;0;0;0;0;0;1;1;210;120;2;0;3;0;3;0;8;5;1;8;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;19;1;0;4;0;0;1;3;0;0;1;0;0;0;53;25;3;2;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;126;31;28;1;0;5;1;0;0;0;0;0;3;1;3;8;3;0;0;0;0;0;0;0;1;0;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;099;DOTRŠÈINA;PROSTORIJE MJESNOG ODBORA;JAZBINSKI ODVOJAK II. 6;798;577;574;559;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;17;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;54;30;3;1;2;0;0;0;1;0;0;0;2;0;0;159;100;0;0;1;0;0;0;7;0;0;3;0;1;2;7;3;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;54;29;2;0;0;0;0;0;0;0;0;0;0;0;0;97;46;8;2;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;124;48;23;1;1;0;2;1;0;0;0;1;4;0;0;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;100;EUGEN KVATERNIK;PROSTORIJE MJESNOG ODBORA;ULICA KRALJA ZVONIMIRA 68;780;560;559;543;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;1;2;0;0;0;0;0;0;0;0;1;0;0;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;37;15;15;0;0;0;0;0;0;0;0;0;0;0;0;134;72;1;3;1;1;5;0;4;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;21;1;0;0;1;0;1;0;0;0;0;0;0;0;137;69;11;1;0;1;0;0;2;1;0;1;0;0;2;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;3;0;0;1;0;0;0;146;46;31;3;3;3;1;0;0;0;0;0;0;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;101;EUGEN KVATERNIK;DOM ZDRAVLJA ZAGREB - ISTOK AMBULANTA;ULICA METELA OŽEGOVIÆA 5;1036;764;764;753;11;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;35;22;0;2;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;18;12;0;0;2;0;0;2;0;0;0;0;0;0;136;80;2;3;0;0;0;0;11;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;25;2;0;0;0;0;0;1;0;0;1;2;0;0;226;100;16;6;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;8;1;0;0;0;0;0;0;1;0;0;0;0;0;0;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;221;56;48;5;2;2;2;1;0;0;0;1;2;2;4;10;1;1;0;0;1;0;0;0;1;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;102;KOZJAK;PROSTORIJE MJESNOG ODBORA;BIJENIÈKA CESTA 97;1041;748;748;735;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;14;0;0;0;0;0;0;0;0;0;0;0;0;1;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;19;25;2;2;0;1;0;0;2;2;0;0;0;0;209;124;0;0;4;0;0;0;13;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;46;18;0;1;0;0;0;0;1;0;0;0;0;1;0;163;75;18;10;0;2;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;1;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;177;59;49;2;1;0;2;0;0;0;0;0;2;0;2;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;103;KOZJAK;PROSTORIJE MJESNOG ODBORA;BIJENIÈKA CESTA 97;1103;799;795;782;13;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;29;17;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;1;0;0;0;0;0;0;0;0;0;0;1;7;0;1;0;0;0;0;0;0;0;0;1;0;0;0;78;27;28;0;0;0;0;0;0;1;0;0;1;0;0;176;101;2;3;1;1;0;0;10;1;0;0;1;2;4;4;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;78;34;1;0;2;0;0;3;1;1;0;0;2;0;0;177;79;23;4;1;2;0;0;0;0;2;0;0;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;2;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;183;65;34;2;5;3;1;1;0;0;0;1;4;0;1;13;6;0;1;1;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;104;KOZJAK;OŠ JORDANOVAC - PODRUÈNA ŠKOLA KOZJAK;KOZJAK 27;1034;742;742;728;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;14;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;93;31;26;0;2;1;1;0;0;2;6;0;0;0;1;217;139;2;2;0;0;1;1;5;1;2;3;1;4;5;5;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;36;2;0;1;0;0;0;0;2;0;0;0;0;0;146;75;9;3;1;1;0;1;0;0;0;1;0;0;1;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;139;34;18;2;3;1;5;1;0;0;0;1;2;0;0;12;5;0;1;0;0;0;0;0;1;0;1;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;105;MAKSIMIR;PROSTORIJE MJESNOG ODBORA;BARUTANSKI BREG 5;1123;828;828;803;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;15;0;0;0;0;0;0;0;0;0;0;0;0;0;17;14;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;28;16;4;2;0;3;0;0;1;0;0;0;0;0;216;150;0;4;3;0;1;1;3;1;0;1;0;0;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;31;2;1;1;0;1;1;0;1;0;0;0;0;0;169;80;24;3;0;1;1;1;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;201;63;40;4;0;1;2;1;0;1;0;0;0;1;3;27;11;1;0;0;0;0;0;1;1;0;0;0;0;2,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;106;MAKSIMIR;PROSTORIJE MJESNOG ODBORA;BARUTANSKI BREG 5;1150;808;807;799;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;15;0;1;0;0;0;0;0;0;0;0;0;0;0;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;17;24;0;0;0;2;0;0;0;0;0;0;2;0;214;126;3;4;0;0;0;0;11;0;0;1;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;67;33;1;0;3;0;1;2;2;1;0;0;0;0;1;193;88;22;3;1;3;0;0;0;0;0;1;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;1;0;0;0;0;1;0;0;0;0;0;1;0;0;190;50;44;2;3;1;4;1;0;0;0;1;1;0;0;18;4;0;1;0;1;0;0;1;0;0;0;0;2;2,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;107;MAKSIMIR;DOM ZDRAVLJA ZAGREB - ISTOK;REBAR 33;878;644;643;625;18;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32;18;1;0;1;0;0;0;1;0;0;1;0;0;0;13;12;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;20;16;1;0;0;0;0;0;1;1;0;0;0;0;175;101;1;0;1;0;2;1;3;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;37;17;1;0;1;0;0;0;0;0;0;0;0;0;0;104;47;9;2;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;56;39;11;4;0;4;1;1;1;0;0;0;2;0;15;4;0;0;0;0;1;0;0;0;0;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;108;MAKSIMIRSKA NASELJA;OŠ ANTUNA GUSTAVA MATOŠA;ALEJA ANTUNA AUGUSTINÈIÆA 12;1101;820;820;802;18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;37;18;2;1;0;0;0;3;1;0;0;0;0;3;0;14;11;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;68;26;16;2;0;0;0;0;0;3;0;0;1;0;0;205;121;4;3;0;1;6;3;14;1;3;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;46;1;2;1;0;0;5;1;0;0;0;0;0;0;164;61;25;7;1;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;2;1;0;188;57;37;3;5;3;4;0;0;0;0;4;3;3;3;18;9;0;0;0;0;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
