Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;MILAN BINGULA;MARIJAN IVANÈAN;JOSIP ZLATARIÆ;JASENKO KARDUM;JOSIP ŽUFIKA;NEVENKA PINTAR;ZDRAVKO RADIÈIÆ;ŽELJKA ARTUKOVIÆ;DRAGOLJUB SLEPÈEVIÆ;IVICA APATIÆ;JASMINKA JELAK;ANA-MARIJA HAMARIÆ;KATA KARDUM;TEREZIJA KRAPINEC ZEBEC;FOKUS, REPUBLIKA;BERISLAV MLINAREVIÆ;ROBERT PERIŠA;MIRKO LUKAŠ;ZLATKO ŠKRINJAR;ANDREA ILEŠ;ZVONKO BRDAR;MILI PERKUŠIÆ;KREŠIMIR CESTAR;GORDANA LORDAN;IVANA MAÐAR;STJEPANA URSIÆ;DANIELA PETROVIÆ;VESNA BARIŠIÆ;DOMINIK MIHALJEVIÆ;ODLUÈNOST I PRAVEDNOST - OIP;IVICA DEBIÆ;BRUNO SKRAÈIÆ;PETAR ÈENGIÆ;DAVOR ÈAKIÆ;DOLORES RIBA;MARIO KRIŠTO;ANTONIO ŠPEHAR;DALIBOR LEPEN;DAMIR JURKIN;MAÆAŠ ROMER;KSENIJA BILANDŽIÆ;MIRKO BANDIÆ;TANJA MAMIÆ-VIDOVIÆ;DAMIR VUKIÆ;STRANKA IVANA PERNARA;DORIAN ROBAK;MARKO DOMJANIÆ;TENA KOŠA;JESENIJA KLASIÆ;DEJAN LUKIÆ;HRVOJE PERNAR;IVANA SALAI;DINO OSMANAGIÆ;KRISTINA MLINAREVIÆ;NENAD BOJANIÆ;MARIJA BEÈIREVIÆ;ROMAN PAVIÆ;ALEN SEDLO;IVANA RADMAN;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, NEZAVISNI, DEMOKRATSKI HSS - DHSS, ZELENA LISTA;MARIO RADIÆ;JESENKA RICL;KREŠIMIR ÈABAJ;PETAR KOPUNOVIÆ-LEGETIN;ANA DIKLIÆ;ŽELJKO LACKOVIÆ;ILIJA NIKOLIÆ;NIKOLINA TOMIÆ;DAVOR MILAKOVIÆ;IVANA ABIÈIÆ;HRVOJE JANÈI;SNJEŽANA KUHAR;DAVID GORUP;DANIEL SPAJIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;IVAN ANUŠIÆ;IGOR ANDROVIÆ;DARKO SOBOTA;IVAN RADIÆ;NATAŠA TRAMIŠAK;GORAN IVANOVIÆ;JOSIP ÐAKIÆ;MARIN MANDARIÆ;RATIMIR LJUBIÆ;VESNA BEDEKOVIÆ;MARIN BABIÆ;IVO ZELIÆ;STIPAN ŠAŠLIN;KREŠIMIR KAŠUBA;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;MATO BUBAŠ;KRUNOSLAV RADAÈIÆ;IVANA KRAÈUN;MIRKO PRITIŠANAC;MARKO VRHOVAC;INES SERDAR;FRANJO KRALJIK;NIKOLINA RAIÈ;SANJA REILI;ELIZABETA BOŽIÆ;NIKICA KRPAN;KATICA DUVNJAK;JELENA ŠKORVAGA;PAVO TUTENOV;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;JOSIP SKOÈIBUŠIÆ;VESNA VUÈEMILOVIÆ;ŽELJKA ILIJAŠ BARIÈEVIÆ;SILVA MIŠKULIN;VIKTOR ŠKARO;IGOR JOSIPOVIÆ;IRENA GLUHAK FOREMPOHER;HRVOJE SVOBODA;TOMISLAV ŠIPEK;DORIJANA ŠKORO;LUKA PODNAR;NIKO ŠKOJO;SANDRA ŽIVKOVIÆ;ZLATKO MILIŠA;MOŽEMO! - POLITIÈKA PLATFORMA, HOÆEMO PRAVEDNO;KATARINA KRUHONJA;VIOLETA PANCER;BORIS KIŠ;HERMINE GORIKE-LUKIÆ;MARKO BERBEROVIÆ;VLADIMIR DIMIÆ;MANDICA TOMAŠEVIÆ;IVANA HENGL;NADA STANKOVIÆ;VLADIMIR CINDRIÆ;IVAN ŠPIRANOVIÆ;FRANJO DUBRAVKO ŠOKÈEVIÆ;VANDA JOSIÆ;DANKO HEÆIMOVIÆ;PRAVEDNA HRVATSKA - PH;IGOR ŠTEPANKO;DANIJEL KOVAÈEVIÆ;DRAŽEN MIJATOVIÆ;BRANKA ŽUŽIÆ;VEDRAN ŽAJA;ÐURO MILÈIÆ;ÐURÐA KOVAÈEVIÆ;SLAVICA ŠTEPANKO;ÐURO KOKOTIÆ;TEA ŠTEPANKO;VLADIMIR MLATILIK;KATICA LILION ŽIVKOVIÆ;ZVONIMIR DORÈEC;HELENA VARŽIÆ;RADNIÈKA FRONTA - RF;DRAGAN NEMET;MARIJA ZORBAS;VID ZUBIÆ;MARINA TOPALOVIÆ;NIKOLA FABIJANÈIÆ;LJUBICA CUMBO;DIMITRIJE GRÈIÆ;MARIJA CAREVIÆ;DAMIR ORUÈ;MILENA ÐURIÆ;ALEKSANDAR KNEŽEVIÆ;ALEKSANDRA PRICA;SINIŠA BOŽIÆ;VLADIMIR JURIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;DOMAGOJ HAJDUKOVIÆ;ROMANA NIKOLIÆ;SEBASTIJAN SVAT;IVAN BEGOVIÆ;ANTONIJA KALAZIÆ;SLAVIMIR BRKIÆ;LUKA MAJETIÆ;LJILJANA KOLOMBO;IVAN KOLEDIÆ;TAJANA OROZOVIÆ;DARKO SALIMOVIÆ;TOMISLAVA ŠTAINER LACKOVIÆ;TEA ROŽIÆ;DANIJEL STOJAKOVIÆ;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";MIŠEL JAKŠIÆ;SANJA BJEŽANÈEVIÆ;BORIS PILIŽOTA;KRISTINA ŠKODA VAJDIÆ;MATE VUKUŠIÆ;SONJA KOVAÈ;VJERAN MARIJAŠEVIÆ;SANDRA SINJERI;TOMISLAV BRAÈUN;NATAŠA TETEC;TANJA PARIS;ZORAN VRABELJ;SAMIR HAJ BARAKAT;BILJANA BORZAN;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;IVICA BEŠIROVIÆ;NEDELJKO BEZMAREVIÆ;ZORISLAV BABIÆ;BRANKA ŽIGIÆ;MIJO LABAK;ZORICA BUTORAC;TOMO TRAC;JASMINA GLEDIÆ;NENAD PEIÆ;STJEPAN BRANDIS;KATICA KURIC;MARKO MARKOVIÆ;KSENIJA MARCIJUŠ;VERA BAÈANI
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRAŽ;006;PODOLJE;DOM KULTURE;GLAVNA 139;62;35;35;35;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;11;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;001;BUÈJE GORJANSKO;MJESNI ODBOR BUÈJE;GLAVNA ULICA 15;49;24;24;23;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;002;PODGORJE BRAÈEVAÈKO;MJESNI DOM;BOROVIÈKA ULICA 102;53;23;23;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;003;SLATINIK DRENJSKI;DVD SLATINIK DRENJSKI;B.RADIÆA 2;184;109;109;107;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;6;0;0;0;2;0;0;0;0;2;0;0;0;0;71;46;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;004;BRAÈEVCI;MJESNI ODBOR;ULICA VUKOVARSKA 4;128;58;58;53;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;26;18;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;005;PALJEVINA;MJESNI DOM;VLADIMIRA  NAZORA 52;125;63;63;61;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;5;0;0;0;2;0;0;0;0;0;0;0;0;0;44;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;006;POTNJANI;MJESNI DOM;BRAÆE RADIÆA 39;344;188;188;183;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;33;12;1;2;0;0;0;0;0;0;1;0;0;3;4;96;72;0;0;1;3;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;2;2;0;1;0;0;5;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;0;0;0;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;007;DRENJE;ZGRADA OPÆINE DRENJE;LJUDEVITA GAJA 25;419;246;246;237;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;33;15;0;0;0;4;0;0;0;0;0;0;0;1;0;115;85;0;1;1;2;1;0;2;0;0;0;0;0;1;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;8;2;2;0;0;0;0;1;0;0;0;0;0;0;0;10;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3;1;0;0;0;0;0;0;0;0;0;0;11;15;11;1;0;3;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;008;KUÆANCI ÐAKOVAÈKI;PROSTORIJE PODRUÈNE ŠKOLE KUÆANCI ÐAKOVAÈKI;BRAÆE RADIÆA 28;113;63;63;59;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;0;0;0;0;0;0;0;0;0;0;0;1;0;39;31;1;0;1;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;009;PRESLATINCI;DVD PRESLATINCI;K. TOMISLAVA 18;106;45;45;41;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32;28;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;010;MANDIÆEVAC;PROSTORIJE PODRUÈNE ŠKOLE MANDIÆEVAC;ŠKOLSKA 1;213;119;119;115;4;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0;1;0;0;0;0;0;0;0;0;0;57;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;opæina;DRENJE;011;PRIDVORJE;PROSTORIJE PODRUÈNE ŠKOLE PRIDVORJE;BRAÆE RADIÆA 17;125;50;50;43;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;14;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;opæina;DRNJE;001;DRNJE;"OSNOVNA ŠKOLA ""FRAN KONCELAK""";PEMIJA 72;686;382;382;370;12;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;35;7;0;0;0;0;11;0;0;0;0;3;1;0;0;100;33;1;6;1;0;0;0;0;28;0;1;0;0;1;6;1;0;0;0;0;1;1;0;0;0;0;0;0;0;9;1;0;0;0;0;0;1;0;0;1;1;0;0;0;14;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;179;134;0;0;0;0;0;0;2;0;1;0;1;1;3;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;opæina;DRNJE;002;DRNJE;"OSNOVNA ŠKOLA ""FRAN KONCELAK""";PEMIJA 72;212;113;113;110;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;22;7;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;44;0;0;1;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;opæina;DRNJE;003;TORÈEC;DRUŠTVENI DOM U TORÈECU;PODRAVSKA ULICA 30;425;237;237;228;9;3;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29;6;1;0;1;0;5;0;0;3;0;0;0;0;0;54;18;1;8;0;0;0;0;0;15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;75;0;0;5;0;1;0;1;0;1;0;0;0;1;5;1;0;0;1;0;1;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;opæina;ÐELEKOVEC;001;ÐELEKOVEC;"DOM KULTURE ""PAJO KANIŽAJ""";ULICA MIHOVILA PAVLEKA MIŠKINE 3;409;250;250;239;11;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;24;10;0;0;0;0;6;0;0;0;0;1;1;0;0;65;13;0;7;0;0;0;1;0;20;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;1;0;0;0;0;1;9;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;77;0;0;0;0;1;0;1;0;2;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;opæina;ÐELEKOVEC;002;ÐELEKOVEC;VATROGASNI DOM ÐELEKOVEC;ULICA PAVLA KVAKANA 2B;512;306;306;301;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;25;8;0;0;0;0;4;0;0;0;0;1;0;1;0;95;17;0;10;0;3;0;0;0;30;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;1;3;0;0;0;0;0;1;1;0;0;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;96;0;0;1;0;1;0;2;0;0;0;0;0;3;7;2;0;0;0;0;0;0;0;0;0;0;0;1;0
004;IV. IZBORNA JEDINICA;6;KOPRIVNIÈKO-KRIŽEVAÈKA ŽUPANIJA;opæina;ÐELEKOVEC;003;IMBRIOVEC;DRUŠTVENI DOM;IMBRIOVEC BB;248;135;135;128;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;1;0;0;1;0;0;0;0;1;25;12;1;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;1;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;71;66;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0
