Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;DRAŽEN KELEMINEC;MATE DILBER;VANJA STERMOLE;TOMA ŠTEDUL;HEIDI MILÈIÆ;VID ROŠÈAK;JASMINKA MAJIÆ;ÐURO MARKUŠ;NENAD CEPAK;MARIJAN GOLUBIÆ;GORAN KUMPARE;JASENKA STIPETIÆ FERENÈABA;ZDENKA RADIÈIÆ;ZVONKO MAJIÆ;FOKUS, REPUBLIKA;IVAN JANKOVIÆ;GORAN BUKOVAC;HRVOJE JURKOVIÆ;KREŠIMIR KUTEROVAC;VIKTORIJA ROGIÆ;SABRINA PEJIÆ;MAJA LINIÆ;ARIJANA MRZLJAK;DAVORKA ŠUŠNJIÆ;ZVONIMIR CRNOGORAC;GRETA BURŠIÆ;MARKO LESKOVAR;IRENA PEJAKOVIÆ;DANIJEL TUŠAK;ODLUÈNOST I PRAVEDNOST - OIP;ROBERT KRPES;ANA KRIVAK;ZVONKO TOMLJENOVIÆ;DANIJEL OPRAUŠ;TOMISLAV BOŽIÈEVIÆ;IVAN JAKUBEK;KRISTIJAN ŠANDOR;VEDRAN ÈANIÆ;DALIBOR DOKMANIÆ;IVAN MATAK;MARIO MARINCEL;JOSO PERKOVIÆ;BORIS MORO;IVANA FRANUL;STRANKA IVANA PERNARA;GORDAN ŠEBALJ;FRANJO MIROSLAV PERKOVIÆ;JOSIP ŽUÈKO;NATAŠA POGAÈIÆ;MIHAIL MARŠON;TIHANA SVIBEN;IVANA PERIÆ;ANDREJ SAJKO;SONJA PERKOVIÆ;TOMISLAV MILINOVIÆ;VIŠNJA ŠIMIÆ;DALIBOR MEDVEDOVIÆ;ZORAN RADMAN;ANÐELA MARUSZKY;AKCIJA ZA PROMJENE, AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU;NEBOJŠA ANDRIÆ;DAVOR SMUÐ;DANIJEL JURKAŠ;ANDREA CULI;GORDANA LIPŠINIÆ;ŽELJKA VULETIÆ;DAMIR RADINOVIÆ;ZLATKO MIHALJEVIÆ;LAHORKA BOBETKO;GORDANA STJEPANOVIÆ;DAVID ANÈIÆ;IVANKA TURKALJ;JOSIP TUMPAK;GORAN ÐEKIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, DEMOKRATSKI HSS - DHSS, ZELENA LISTA;JOSIP JURÈEVIÆ;DAMIR MARKUŠ;ŽELJKO LENART;ALENKO RIBIÆ;VLATKO IVKA;VIKTORIJA KALEB;ROMANA MILAJÈIÆ;ZVONIMIR MRGAN;SONJA BABIÆ;ŠIME BUŠKULIÆ;IVA KUÈINIÆ RADOŠEVIÆ;ANKICA ROSANDIÆ;DUBRAVKA BIJELIÆ;FILIP JARNEVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;TOMO MEDVED;IVAN CELJAK;MARTINA FURDEK-HAJDIN;MARIJANA PETIR;ERNEST PETRY;VESELKO GABRIÈEVIÆ;NIKOLINA BRNJAC;MAJDA BURIÆ;RADE ŠIMIÈEVIÆ;MAGDALENA KOMES;DAMIR MANDIÆ;ANÐELKA SALOPEK;SANJA MIOKOVIÆ;IVAN DABO;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;DRAŽEN KATIÆ;DEJAN VINÈIÆ;MARIETTE DAMJANOVIÆ;ANEL DŽAFEROVIÆ;JADRANKO PODVRŠAN;VERA POGELŠEK;VALENTINA CVITKOVIÆ;TOMISLAV VRBANIÆ;ANITA KLADNIK;KATARINA BEŠIÆ;MARINA ŽLIÈAR;BISERKA HAAG;MARIJAN URH;SLAVKO MACENIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;ANTE PRKAÈIN;NIKICA AUGUSTINOVIÆ;ŽELJKO BELANEK;MARIA ÆAÆIÆ;GORAN MARKOVAC;MARIO VRSELJA;DAMIR PUÈAK;RENATA ÈAÈIÆ;ANTONIA LOVREKOVIÆ;ÐURÐICA JURIÆ;LEONI GLAD;JOSIP ŽARAK;DIJANA LIPOVAC;IVAN PIŠKOR;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;ZVONIMIR TROSKOT;LUCA GAŠPAR ŠAKO;ŠIME GLIGORA;ANAMARIJA JURKOVIÆ;FRANO ÈIRKO;HRVOJE BEZJAK;NEVIO KLARIÆ;ROBERT GROZA;LJILJANA LAMPERT;TANJA ŠIMANIÆ;RAFAELA SURINA;GORDANA BREZINŠÆAK ÐOZO;IVAN BULAJA;FRANE VUÈETIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, HOÆEMO PRAVEDNO;DRAŽENKA POLOVIÆ;IVA IVŠIÆ;DOBRIŠA ADAMEC;ORJEN PETKOVIÆ;ANA ALAPIÆ;DIMITRIJE BIRAÈ;VLASTA LENDLER-ADAMEC;DUBRAVKO GOLUBIÆ;VLATKA KRIZMANIÆ;SANDA ÆAKIÆ;ZLATKO DOMLJAN;NEVENKA SUDAC-VINSKI;SNJEŽANA DRVODELIÆ;ANA MATAN;NARODNA STRANKA - REFORMISTI - REFORMISTI, PRIMORSKO GORANSKI SAVEZ - PGS, ISTARSKI DEMOKRATSKI SABOR - IDS, UNIJA KVARNERA - UNIJA, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;ALENKA KOŠIŠA ÈIÈIN-ŠAIN;SNJEŽANA PODOBNIK;MIRELLA MLADIN;MARKO SOBOTINÈIÆ;ZINKA BRATUŠA;DUŠAN ŠTEMBERGER;ŽELJKO BEDEKOVIÆ;NATAŠA BLAŽEVIÆ STARÈEVIÆ;MARIJAN ŠTEFANKO;DAVID MAROT;INGRID KRŠULJA;SANDRO VIZLER;IVANA TRTANJ;NEDJELJKO PINEZIÆ;RADNIÈKA FRONTA - RF;ANTON GLASNOVIÆ;SANDRA KASUNIÆ;ANDREJ GEORGIEVSKI;RUŽICA KARTELO;VELIBOR VALENTA;KSENIJA BATALO;NIKOLA GVOJIÆ;JASMINKA BUIÆ;MLADEN BRAJAK;ANITA BUHIN;JOSIP IVANÈIÆ;MARIO ZAJIÈEK;IVICA ŠUSTIÆ;MIRTA MATAIJA;SOCIJALDEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;NATAŠA NOVAKOVIÆ;DAVID BREGOVAC;TOMISLAV ZRINSKI;KATARINA PLEŠA JAKOVLJEVIÆ;DALIBOR ŽILJAK;TIHANA POCHOBRADSKY;MOMIR RAJŠIÆ;TANJA JOVIÆ;LUKA PAVLOVIÆ;JURICA KLARIÆ;KRISTINA KOSTADINOVSKA;TAMARA VIDAÈEK;BOŽIDAR RAUCH;BRANKO KUKURIN;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", GRAÐANSKO-LIBERALNI SAVEZ - GLAS";KRISTINA IKIÆ BANIÈEK;IVICA LUKANOVIÆ;SANDRA KRPAN;DALIBOR DOMITROVIÆ;BRANKA BAKŠIÆ-MITIÆ;MIRELA MIKIÆ MUHA;ZDENKO MOÈNIK;MATEJ MOSTARAC;DRAGICA MALOVIÆ;TONI ŠTIMAC;KREŠIMIR ÈULINOVIÆ;JASMINKA MOLNAR;TONI HERENDA;VOJKO OBERSNEL;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;VESNA HORVAT;MILIVOJ TIÈARIÆ;BISERKA SCHMUCK;JOSIP MILINKOVIÆ;VLADIMIR MARIJAN TUDJA;MARIJA VRBANAC;IVAN JELENÈIÆ;STJEPAN TOMEÈAK;KSENIJA DRAKULIÆ;ILIJA KORDIÆ;JELENA MANDIÆ;ŽELJKO JEZDIÆ;MARIJA ANDRIŠÈAK;SNJEŽANA DOZET
007;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;SLUNJ;009;BIRAÈKO MJESTO BR. 9;MJESNI DOM LAÐEVAC;GORNJI LAÐEVAC 2;248;124;124;120;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;0;0;0;0;0;0;3;0;0;0;0;0;0;92;73;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;SLUNJ;010;BIRAÈKO MJESTO BR. 10;OSNOVNA ŠKOLA FURJAN;DONJI FURJAN 41;139;80;80;73;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;0;1;0;0;0;0;0;0;0;0;0;0;54;33;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;SLUNJ;011;BIRAÈKO MJESTO BR. 11;OSNOVNA ŠKOLA PRIMIŠLJE;MJESTO PRIMIŠLJE 31 A;112;22;22;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;SLUNJ;012;BIRAÈKO MJESTO BR. 12;MJESNI DOM VELJUN;VELJUN 58;225;65;65;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;1;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;16;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;001;BIRAÈKO MJESTO BR. 1;DOM KULTURE JABLAN;ULICA JABLAN;154;96;96;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0;46;4;0;0;0;1;0;0;30;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3;0;0;2;0;0;0;0;0;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;002;BIRAÈKO MJESTO BR. 2;KUÆA MANCE;VRBOVSKO, SENJSKO 94;350;219;219;212;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;27;6;10;0;0;0;0;0;0;0;0;0;0;0;1;86;35;0;0;0;0;0;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;3;0;0;1;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;2;0;0;9;0;0;0;1;0;3;0;0;0;7;9;0;1;0;0;0;6;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;003;BIRAÈKO MJESTO BR. 3;ZGRADA ŠUMARIJE VRBOVSKO;VRBOVSKO, IVANA GORANA KOVAÈIÆA 21;439;241;241;227;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;1;0;0;1;0;0;0;0;1;0;0;0;0;80;24;2;0;2;0;0;4;11;0;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5;0;0;0;0;0;0;1;1;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;6;2;1;15;0;2;1;0;0;2;0;0;0;13;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;004;BIRAÈKO MJESTO BR. 4;PROSTORIJE OSNOVNE ŠKOLE IVANA GORANA KOVAÈIÆA U VRBOVSKOM;VRBOVSKO, KRALJA TOMISLAVA 18;668;358;358;345;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;8;1;1;1;1;0;0;0;0;0;0;0;0;2;144;62;0;4;2;1;0;4;29;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6;0;0;0;1;1;1;0;0;0;0;0;0;0;12;3;1;0;0;1;1;0;0;0;2;0;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;98;2;3;2;17;1;0;1;1;0;5;0;0;0;11;10;3;0;1;0;0;0;1;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;005;BIRAÈKO MJESTO BR. 5;VATROGASNI DOM BLAŽEVCI;BLAŽEVCI;107;60;60;60;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;41;13;0;0;1;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;006;BIRAÈKO MJESTO BR. 6;DOM KULTURE LUKOVDOL;LUKOVDOL;225;125;125;124;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;7;1;1;0;0;0;0;0;0;0;0;0;0;0;69;25;0;2;0;0;1;1;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;1;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;007;BIRAÈKO MJESTO BR. 7;PODRUÈNA ŠKOLA SEVERIN NA KUPI;SEVERIN NA KUPI 4;368;230;230;223;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;4;4;0;1;0;0;0;0;0;0;0;0;0;1;100;38;0;8;2;0;0;1;12;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;19;9;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;52;4;1;1;6;0;1;0;1;0;4;0;0;0;11;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;008;BIRAÈKO MJESTO BR. 8;PODRUÈNA ŠKOLA VELIKI JADRÈ;VELIKI JADRÈ;154;91;91;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;1;0;0;0;1;0;0;1;0;1;1;0;0;48;22;0;2;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;3;0;0;0;0;1;2;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;009;BIRAÈKO MJESTO BR. 9;PODRUÈNA ŠKOLA GOMIRJE;GOMIRJE, ULICA JOVE MAMULE;439;140;140;132;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;7;0;2;1;0;0;1;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;96;4;2;1;30;10;0;0;1;1;4;0;0;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;010;BIRAÈKO MJESTO BR. 10;DOM KULTURE  /DVORANA TZK/ MORAVICE;ULICA MARKA VUÈKOVIÆA 2 MORAVICE;534;213;213;197;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;3;38;11;0;1;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;1;0;0;0;0;0;0;0;0;0;1;9;2;0;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;118;9;0;2;20;10;4;0;0;0;6;1;0;1;14;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1
007;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;VRBOVSKO;011;BIRAÈKO MJESTO BR. 11;PODRUÈNA ŠKOLA MORAVICE;MORAVICE, ULICA DOKMANOVIÆI;224;74;74;73;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;4;0;0;6;5;0;0;0;1;5;0;1;0;12;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0
