Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;JURE HULJEV;DALIBOR FUÆAK;ANDRIJA ŠKRIBULJA;VJEKOSLAV JOVIÆ;ANKA ÐURIŠIÆ;ZLATKO OREŠKOVIÆ;TIHOMIR MESAROV;ZORAN ŠAJKOVIÆ;SENKA DURDOV;HRVOJE DRAGANIÆ;TOMISLAV RUKAVINA;MILAN ŽUFIKA;ZORAN POSTRUŽIN;MIRKO KOROŠEC;FOKUS, REPUBLIKA;GORDANA DERANJA;LORAN MILANOVIÆ;DAMIR PRHAT;DAMIR GRÜNBAUM;MILAN PERKOVIÆ;IVA DELLABERNARDINA;NIKOLINA BENIÆ;PATRICIJA VANÐELIÆ;MARIJA VIRKES;NENAD ŠÆULAC;DENIS KIŠ;MARIJA VARŽIÆ GOLUBIÆ;IGOR LUKEŽ;ANDREJ RADETIÆ;ODLUÈNOST I PRAVEDNOST - OIP;HRVOJE ŽUPARIÆ;ANDRIJA RUŽIÆ;BOJAN VUKOREPA;FANI RADOVAN RIGOVIÆ;TIHOMIR KRALJEVIÆ;SENAD BEGIÆ;EDO ŠARUNIÆ;ANTO LUJIÆ;ZORAN ANDRIÆ;TONI GJAJA;LEONARDO ŠALIÆ;MILKA LOZIÆ;MARTA MATANOVIÆ;VESNA JAKOPOVIÆ;STRANKA IVANA PERNARA;IVANA ŠAIN;VLADIMIR LEON KELLER;DENI RAKOVIÆ;ANGELINA PRPIÆ;BENITO LJUBOVIÆ;ENA BABIÆ;FILIP MARIÆ;NINA ŠIMONOVIÆ;STEFANO VIDONIS;GORDANA VIDAK;ROKO ORLOVIÆ;LEAN MARETIÆ;DANIJELA HORVAT;MIRSADA IMŠIROVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA;IVAN VILIBOR SINÈIÆ;BOŽANA KRISTIÆ;MARINA BEG UMILJENOVIÆ;SNJEŽANA BAŽAJ-BOÆKAI;MATEA FILIPOVIÆ;PAOLA VELLICO BATEL;MILICA ERCEG;IVICA KRSTAŠ;RITA UJÈIÆ;MARIJAN ZOVIÆ;DENI JANKO;ZORAN STJEPANOVIÆ;FRANJO BARTOLAC;DAVOR POPOVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;OLEG BUTKOVIÆ;ANTON KLIMAN;JOSIP OSTROGOVIÆ;TOMISLAV KLARIÆ;IRENA HRSTIÆ;ALEN RUŽIÆ;JOSIP BORIÆ;DAVOR ZUBOVIÆ;ILIRJANA-CROATA MEDUR;ANA KUÈIÆ;MARIO BRATULIÆ;IVAN BUBIÆ;KRISTJAN STANIÈIÆ;IVAN KIRIN;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;MARIN BUBANJ;STIPICA BAŠKARAD;NIKO PUŠELJA;GABRIJELA ANIÈIÆ;ELVIRA MARIÆ;TATJANA SMOJVER-SILOV;DANICA MARKOVIÆ;LJUBICA ŠEVERDIJA;NIVES KLJAJIÆ;DUBRAVKO MARŠAL;SLAVKO VRBAN;MIROSLAV MARKOVIÆ;DEJAN ILIJIÆ;ROBERT CIFREK;ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, UNIJA KVARNERA - UNIJA, ISTARSKA STRANKA UMIROVLJENIKA - PARTITO ISTRIANO DEI PENSIONATI - ISU - PIP, SOCIJALDEMOKRATI, NARODNA STRANKA - REFORMISTI - REFORMISTI, DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI;DALIBOR PAUS;DARIJO VASILIÆ;VALTER GLAVIÈIÆ;LORIS PERŠURIÆ;HELGA MOŽÉ;EMIL DAUS;TAJANA MASOVÈIÆ;LJILJANA MILOŠ;TEA MIÈIÆ BADURINA;ANTEO MILOS;KATARINA NEMET;SENKA ŠUBAT;MARKO PALIAGA;MARKO BORAS MANDIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MARIN MILETIÆ;IVAN VIDOVIÆ;PETRA MANDIÆ;LUKA JAKOPOVIÆ;SILVIJA TERLEVIÆ;MARIJAN ŠEGOTA;SABINA MAROV;BORIS ADŽIÆ;JELENA ALESSIO;VERICA ÆORKOVIÆ;ORHAN SALI;IZABELA ÐAKOVIÆ;ALEKSANDAR-SAŠA MILAKOVIÆ;JOSIP KATALINIÆ;MOŽEMO! - POLITIÈKA PLATFORMA;DUŠICA RADOJÈIÆ;MORENA LEKAN;NEBOJŠA ZELIÈ;ENNA PEROŠ;SLAVEN BOLJUN;IVA DAVORIJA;HANA PALEKA;MIHA PAUS;NOEL MIRKOVIÆ;ANA FONOVIÆ;RENATO STANKOVIÆ;DANIEL ANTUNOVIÆ;DRAGAN DRUŽETA;SUZANA JAŠIÆ;RADNIÈKA FRONTA - RF;KATARINA PEOVIÆ;GORAN MATIÆ;KARIN GRGOROVIÆ;BORIS KAPURALIN;DUBRAVKA KOVAÈEVIÆ;ENIS ÈAUŠEVIÆ;GORDANA VUDRAGOVIÆ;NIJAZ DELIÆ;NATALIJA STEFANOVIÆ;BOJAN BIRK;BISERKA MOMÈINOVIÆ;ALEKSANDAR ALOBIÆ;IZVOR RUKAVINA;LEMS JERIN;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", GRAÐANSKO-LIBERALNI SAVEZ - GLAS";PEÐA GRBIN;MIRELA AHMETOVIÆ;ZLATKO KOMADINA;SANJA RADOLOVIÆ;SAŠA ÐUJIÆ;ANA PUŽ KUKULJAN;MARIN RAÈIÆ;SLOBODAN FRUK;MARKO FERENAC;MARIA BLAŽINA;KRISTIAN ÈARAPIÆ;BOJANA PUZIGAÆA;NADJA POROPAT;ŽELJKO JOVANOVIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;VLADIMIR KAPURALIN;DAVOR RAKIÆ;ULIANA MOSCARDA;MILOŠ MITROVIÆ;RANKA ÈIÈOVAÈKI;LUCA ANTONIO ŠURAN;RUŽA KNEŽEVIÆ;MARIN BRKLJAÈA;DANICA OBREZA;LUKA ERCEGOVIÆ;ZAHIDA DEDUKIÆ;SLOBODAN OBREZA;ILONA ŠIMIÈIÆ;DARKO MILIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MARIJA PALAZIOL;ANÐELKA BIJELONJIÆ;EUFEMIA MIŠIÆ;MIRKO BIJELONJIÆ;DENIS PAULETIÆ;VLADIMIR ŠIMUNIÆ;DARKO ŠEGOTA;BLAŽENKA BERGIÆ;BRANKO BIJELONJIÆ;VESNA MATOŠEVIÆ;ŽELJKO BILIÆ;CHRISTINE BIBALO-BALAŠKO;MILORAD KARDUM;JOSIP PULIÆ;Latitude;Longitude
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;46;ŠKURINJSKA DRAGA;"OŠ ""ŠKURINJE""";MIHAÈEVA DRAGA 13;742;346;345;334;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;1;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;99;54;0;5;4;0;3;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;0;0;0;1;0;0;0;0;0;0;0;0;29;13;0;3;0;0;0;1;0;0;0;0;0;0;0;41;1;3;6;3;0;1;0;0;0;1;0;0;0;5;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;94;24;21;13;1;1;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;45.3410209;14.429192
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;47;ŠKURINJSKA DRAGA;PROSTORIJE MJESNOG ODBORA;POREÈKA 94;734;437;437;429;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;1;0;1;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;27;8;2;0;1;0;0;0;3;2;0;0;0;0;0;106;47;0;15;5;0;3;0;1;0;0;0;0;3;2;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;21;1;8;0;0;1;0;0;0;1;0;0;1;0;0;41;22;1;4;0;0;0;0;0;0;0;0;0;0;1;49;6;1;5;2;0;3;1;0;0;0;1;0;0;0;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;140;29;34;13;2;2;3;0;0;2;1;1;0;0;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;1;0;0;2;0;0;0;0;0;0;0;0;0;45.3404541;14.4297872
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;48;OREHOVICA;PROSTORIJE MJESNOG ODBORA;KALINA 2;437;282;282;275;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;8;0;1;0;0;0;0;0;0;0;0;1;0;1;73;50;0;2;1;0;1;0;0;0;1;0;0;0;2;4;0;1;0;0;0;0;1;0;0;0;0;1;0;0;15;1;3;0;0;0;0;1;0;0;0;0;0;0;1;14;5;0;0;1;0;1;0;0;0;0;1;0;2;0;28;3;1;4;1;0;2;1;0;0;0;0;1;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;96;28;25;4;0;1;1;1;0;0;1;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;45.3371173;14.4685979
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;49;PAŠAC;"DOM ""PAŠAC""";BALDE FUÆKA 39;315;203;203;198;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;1;0;0;0;1;0;0;0;0;0;0;1;0;41;27;0;2;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;14;0;0;0;0;0;0;0;0;0;0;0;0;10;3;1;0;0;1;0;0;0;0;0;0;0;0;0;26;1;0;4;1;0;2;0;0;0;0;0;0;0;0;9;8;0;0;0;0;0;0;0;1;0;0;0;0;0;66;13;16;6;0;0;1;1;0;0;0;4;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;2;0;0;1;0;0;0;0;45.3543606;14.4547711
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;50;SVILNO;"DOM KULTURE ""SVILNO""";SVILNO 82;719;452;452;439;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;2;0;0;0;11;4;1;0;0;1;0;0;0;0;0;0;0;0;0;140;76;0;13;4;1;1;0;0;0;1;1;4;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;30;4;11;0;0;1;0;4;0;0;0;0;0;0;1;41;19;2;5;0;0;0;0;0;0;0;0;0;0;1;40;5;4;4;0;0;1;0;0;0;0;0;0;0;0;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;129;20;32;12;1;2;1;0;0;1;0;1;0;0;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;1;0;1;0;0;0;0;0;0;0;45.3527511;14.4668695
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;51;BRAJDA;PROSTORIJE MJESNOG ODBORA;POMERIO 26;793;478;478;471;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;6;1;0;0;0;0;0;0;0;0;0;0;1;0;98;52;0;9;2;0;3;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;10;0;0;0;0;1;0;1;0;0;1;0;4;26;12;1;3;0;0;0;0;0;0;0;0;0;2;0;91;2;10;11;1;0;2;0;1;1;0;1;1;0;3;26;16;0;0;0;0;0;0;0;0;2;0;0;0;0;175;35;49;16;3;0;0;5;0;0;0;4;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;0;0;0;0;1;45.3306638;14.4367131
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;52;BRAJDA;"EKONOMSKA ŠKOLA ""MIJE MIRKOVIÆA""";IVANA FILIPOVIÆA 2;859;462;462;454;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;1;0;0;0;0;0;0;0;0;0;0;95;60;0;24;0;0;3;0;2;0;0;0;0;1;5;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;32;1;18;0;1;0;0;0;0;1;0;0;2;0;0;33;20;0;0;0;0;1;0;0;0;0;1;0;2;0;81;10;5;6;1;1;4;0;0;0;2;1;4;0;2;23;12;0;0;0;0;0;0;0;1;1;0;0;0;0;165;48;33;16;3;1;0;2;0;1;1;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;1;0;0;0;45.3308835;14.4355439
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;53;BRAJDA;"EKONOMSKA ŠKOLA ""MIJE MIRKOVIÆA""";IVANA FILIPOVIÆA 2;749;446;446;438;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;1;0;1;0;1;1;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;2;1;0;0;0;0;0;0;0;0;0;0;0;93;58;0;7;2;1;3;0;0;0;2;0;0;0;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;37;4;15;0;1;1;0;1;1;1;0;0;1;0;3;20;9;1;0;0;1;1;0;0;0;0;0;0;0;1;86;10;8;14;0;1;3;2;0;0;2;1;0;1;0;27;21;0;0;0;0;0;0;0;1;0;0;0;0;0;133;28;32;14;3;3;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;0;0;0;0;2;0;0;0;0;0;0;0;45.3308835;14.4355439
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;54;DOLAC;PRVA RIJEÈKA HRVATSKA GIMNAZIJA;FRANA KURELCA 1;511;286;286;283;3;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;12;5;0;0;0;0;0;0;0;1;0;0;0;1;0;76;37;1;9;1;0;6;0;0;0;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;10;2;0;1;0;0;0;1;0;0;0;0;0;20;9;1;2;0;0;0;0;0;0;0;0;0;0;0;39;3;1;8;3;0;2;1;0;0;0;1;2;0;0;12;8;0;0;0;1;0;0;0;1;0;0;0;0;0;92;17;13;7;1;1;0;2;0;0;0;3;0;3;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;1;2;0;0;0;0;0;0;0;0;45.32833429999999;14.4413233
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;55;LUKA;PROSTORIJE MJESNOG ODBORA;VERDIEVA 11;1013;560;560;552;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;0;0;0;0;1;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5;1;0;0;0;0;0;0;0;0;0;1;0;0;147;56;1;38;0;0;4;0;3;0;0;3;0;1;12;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;40;3;16;0;0;0;0;2;0;2;0;1;1;0;4;32;13;0;3;2;0;2;0;0;0;0;0;0;2;1;73;8;3;4;2;0;2;1;0;0;0;2;2;0;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;204;41;46;20;4;0;1;5;0;0;0;3;2;7;13;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;1;0;0;0;0;0;3;0;0;1;0;0;0;0;45.3244536;14.4435309
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;56;ŠKOLJIÆ;"OŠ ""NIKOLA TESLA""";TRG IVANA KLOBUÈARIÆA 1;592;333;333;328;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;1;0;0;0;0;0;0;88;49;0;8;4;0;7;0;0;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;28;0;0;0;0;1;0;1;0;0;2;0;1;28;13;1;3;0;0;0;0;0;0;0;0;0;0;2;36;3;1;2;2;0;2;1;0;1;0;3;0;0;1;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;108;26;26;10;0;0;0;3;0;0;1;2;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;45.3273318;14.4455415
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;57;ŠKOLJIÆ;"OŠ ""NIKOLA TESLA""";TRG IVANA KLOBUÈARIÆA 1;681;395;394;386;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;75;42;1;5;2;0;3;1;2;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;2;47;2;0;0;0;0;0;0;0;0;1;0;4;22;7;0;1;1;0;3;0;0;1;0;2;0;0;1;62;2;8;9;0;0;1;0;1;0;1;3;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;34;36;14;0;1;0;3;0;0;0;4;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;45.3273318;14.4455415
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;58;MLAKA;OŠ PODMURVICE;PODMURVICE 6;1099;623;620;608;12;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;1;0;0;0;0;0;0;0;0;0;13;1;0;3;0;0;0;0;0;0;0;0;2;1;1;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;27;14;0;0;0;0;0;0;1;0;0;0;0;0;0;163;85;0;22;0;0;5;1;1;0;0;0;0;7;15;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;30;2;9;0;0;1;0;1;0;1;0;0;0;1;3;34;16;2;3;0;0;1;0;0;0;0;0;0;0;2;74;6;5;7;0;0;3;0;0;0;0;5;1;1;2;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;206;51;43;25;2;0;1;5;1;0;1;3;1;0;12;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;1;1;2;0;0;0;0;0;0;0;0;0;45.3353084;14.4236484
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;59;MLAKA;SREDNJA ŠKOLA ZA ELEKTROTEHNIKU I RAÈUNALSTVO;ZVONIMIROVA 12;955;555;555;545;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;1;0;0;0;0;1;21;12;0;0;0;0;0;0;0;0;0;0;0;0;0;138;84;0;13;1;0;4;0;1;0;1;1;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;13;0;0;0;0;0;0;0;0;0;1;0;9;28;15;0;2;0;0;0;0;0;0;0;0;0;3;1;75;5;4;8;2;0;0;2;0;0;1;0;0;1;2;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;208;51;55;21;0;5;3;3;0;0;0;2;2;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;1;0;1;0;0;0;0;1;0;0;1;0;45.3363732;14.4191549
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;60;MLAKA;PROSTORIJE MJESNOG ODBORA;GIUSEPPEA DUELLE 2B;876;558;558;546;12;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2;1;0;0;2;0;0;1;0;0;1;0;0;1;7;6;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;20;11;0;1;1;1;2;1;0;1;0;0;0;2;0;117;91;0;9;5;0;3;3;2;0;0;0;1;0;3;4;3;0;0;0;0;0;0;0;0;0;0;0;1;0;31;11;13;0;0;0;0;0;0;1;0;0;2;0;4;35;33;0;2;0;0;0;0;0;0;0;0;0;0;0;104;67;5;12;2;0;7;2;0;1;0;0;1;1;6;16;11;1;1;0;0;0;0;0;1;0;0;0;2;0;190;91;49;22;0;3;0;3;1;1;0;2;2;3;13;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;2;0;2;45.3373353;14.4178813
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;61;BANDEROVO;MEDICINSKI FAKULTET;BRAÆE BRANCHETTA 20;685;355;354;346;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;1;0;0;0;0;0;0;0;0;0;0;82;51;2;5;1;0;2;1;1;0;0;0;0;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;4;0;0;1;0;0;0;0;0;0;0;0;2;29;12;1;2;0;1;0;0;0;1;0;0;0;0;0;42;4;3;5;0;0;2;0;0;0;0;0;2;0;1;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;126;30;32;8;2;0;1;1;0;0;0;0;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;1;1;0;1;0;1;1;0;0;0;0;45.33583549999999;14.4293024
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;62;BANDEROVO;PROSTORIJE MJESNOG ODBORA;RUDOLFA TOMŠIÆA 15;943;547;547;534;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;28;6;5;0;1;1;1;0;0;1;0;0;0;2;0;157;79;1;28;1;0;5;0;0;1;0;0;1;1;5;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;30;4;11;1;0;0;0;0;0;3;0;0;2;1;3;24;15;0;1;0;0;0;0;0;0;0;0;0;0;0;58;1;6;1;0;0;3;1;0;0;0;0;3;1;2;29;18;0;0;0;0;0;0;0;0;0;0;0;1;0;178;46;39;18;1;2;0;1;1;0;1;1;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;1;0;0;0;1;0;0;0;45.3406094;14.4236638
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;RIJEKA;63;POTOK;PROSTORIJE MJESNOG ODBORA;MILANA BUTKOVIÆA 2;1031;670;667;656;11;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;0;0;0;0;1;0;0;0;0;0;0;0;0;168;82;0;19;2;0;19;3;1;0;0;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;17;0;0;1;1;3;1;9;0;0;1;1;1;43;19;0;5;0;0;1;0;1;0;0;0;0;0;1;99;6;9;13;0;1;4;4;0;4;0;1;5;0;3;22;16;0;0;0;0;0;0;0;0;0;1;0;0;0;220;33;60;18;1;1;1;8;1;0;2;1;1;4;12;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;18;2;0;0;1;0;1;0;2;0;0;0;0;0;0;45.3316161;14.4307676
